40.947297128761825,-7.948608398437501
40.94737123488786,-7.948391411850234
40.947445341013896,-7.948174425262967
40.94751944713993,-7.9479574386757
40.94759355326597,-7.947740452088433
40.947667659392,-7.947523465501166
40.94774176551804,-7.947306478913899
40.947815871644075,-7.947089492326632
40.94788997777011,-7.946872505739365
40.947964083896146,-7.946655519152098
40.94803819002218,-7.946438532564831
40.94811229614822,-7.946221545977564
40.94818640227425,-7.946004559390297
40.94826050840029,-7.94578757280303
40.948334614526324,-7.945570586215763
40.94840872065236,-7.945353599628496
40.948482826778395,-7.945136613041229
40.94855693290443,-7.944919626453962
40.94863103903047,-7.944702639866695
40.9487051451565,-7.944485653279428
40.94877925128254,-7.944268666692161
40.948853357408574,-7.944051680104894
40.94892746353461,-7.943834693517627
40.949001569660645,-7.94361770693036
40.94907567578668,-7.943400720343093
40.949149781912716,-7.943183733755826
40.94922388803875,-7.942966747168559
40.94929799416479,-7.942749760581292
40.94937210029082,-7.942532773994025
40.94944620641686,-7.942315787406758
40.949520312542894,-7.942098800819491
40.94959441866893,-7.941881814232224
40.949668524794966,-7.941664827644957
40.949742630921,-7.94144784105769
40.94981673704704,-7.941230854470423
40.94989084317307,-7.941013867883156
40.94996494929911,-7.940796881295889
40.950039055425144,-7.940579894708622
40.95011316155118,-7.940362908121355
40.950187267677215,-7.940145921534088
40.95026137380325,-7.939928934946821
40.95033547992929,-7.939711948359554
40.95040958605532,-7.939494961772287
40.95048369218136,-7.93927797518502
40.95055779830739,-7.939060988597753
40.95063190443343,-7.9388440020104865
40.95063239927352,-7.938605858567063
40.95063289411362,-7.938367715123639
40.95063338895371,-7.938129571680215
40.950633883793806,-7.937891428236791
40.9506343786339,-7.937653284793368
40.950634873473994,-7.937415141349944
40.95063536831409,-7.93717699790652
40.95063586315418,-7.936938854463096
40.95063635799428,-7.936700711019673
40.95063685283437,-7.936462567576249
40.950637347674466,-7.936224424132825
40.95063784251456,-7.935986280689401
40.950638337354654,-7.9357481372459775
40.95063883219475,-7.935509993802554
40.95063932703484,-7.93527185035913
